colony_id,area,perimeter,circularity,aspect_ratio,solidity,extent,convexity,margin_complexity,form,margin,color_cluster,mean_intensity,opacity_score,density_uniformity,density_gradient,texture_score,mean_saturation,density_class,density_cluster,bio_interest
87,154.0,90.66904755831214,0.2354032625027747,3.0201689680188557,0.49838187702265374,0.41397849462365593,0.5641025641025641,64.93506493506493,filamentous,serrate,4,95.0,1.5262910944468726,0.0858168473580851,-0.18321635087211494,269.4669714285714,87.04545454545455,dense,1,0.8732378540342159
88,108.0,48.2842712474619,0.5821330512088589,3.0907295227394704,0.8571428571428571,0.4235294117647059,1.0334928229665072,92.59259259259258,filamentous,undulate,4,130.96296296296296,0.5686956493372529,0.035596371695698056,-0.4007343558757549,1084.425468678555,74.33333333333333,sparse,2,0.5252371580588135
89,97.0,42.00609665440988,0.6908073403470425,1.6460190416861507,0.8508771929824561,0.6928571428571428,1.0374331550802138,113.4020618556701,oval,undulate,3,127.03092783505154,0.6733950016230128,0.03867937374906137,-0.05202077946478603,718.9601629120529,74.91752577319588,sparse,3,0.6669724194531383
90,149.0,61.35533905932737,0.49738354295914466,2.3582345706708567,0.7303921568627451,0.4837662337662338,0.8490028490028491,40.26845637583892,filamentous,serrate,0,59.13422818791946,2.4812986047557413,0.03250113624087035,-0.4120418015215349,597.7073825503355,113.40939597315436,dense,2,1.0
91,180.0,89.25483399593904,0.28393496447699107,1.7798322931939856,0.547112462006079,0.30303030303030304,0.6070826306913997,61.11111111111111,irregular,serrate,3,123.72777777777777,0.7613488627277414,0.02491692320058681,-0.7305185152976555,1408.1061333333332,78.68888888888888,sparse,2,0.84101637986668
92,265.0,123.78174593052023,0.2173414348093888,1.5568928420496424,0.6177156177156177,0.4114906832298137,0.6777493606138107,30.18867924528302,irregular,serrate,1,113.81509433962265,1.0252965390904134,0.02832410624679879,0.009517541356527838,871.9789162264151,89.58867924528302,medium,2,0.9641950902382819
93,251.0,148.4030662740799,0.1432180765706451,3.993789344436268,0.3433652530779754,0.1933744221879815,0.3765941485371343,35.85657370517929,filamentous,serrate,3,145.79282868525897,0.17381684355356164,0.050686098120669654,-0.5040811640441633,385.97577689243025,69.17131474103586,very_sparse,3,0.19771785221714316
94,69.0,33.21320343559643,0.7860269262325366,1.9285600419685638,0.8625,0.5307692307692308,1.0952380952380953,101.44927536231884,oval,undulate,2,111.8840579710145,1.0767147615773804,0.088712027863486,-0.2018979423138539,152.13848631239938,15.681159420289855,medium,1,1.0
95,101.0,43.2842712474619,0.677440283227056,2.3749368909315702,0.8211382113821138,0.48095238095238096,0.9853658536585366,89.10891089108911,filamentous,undulate,5,100.10891089108911,1.3902547560668497,0.05846734648869012,-0.19656629467457234,355.2172106099498,21.653465346534652,medium,1,0.8035370836412782
96,67.0,35.55634918610404,0.6659633687874907,1.4817980589920645,0.881578947368421,0.5982142857142857,1.098360655737705,149.25373134328356,oval,undulate,5,127.14925373134328,0.6702443062967081,0.014306829196278514,-1.3923666005617732,2200.470978441128,33.985074626865675,sparse,2,0.9056187324020812
97,96.0,47.112698372208094,0.5435069962356397,2.3864313724164856,0.8205128205128205,0.5925925925925926,0.9846153846153847,125.0,filamentous,undulate,5,88.41666666666667,1.7015872740228095,0.08092845148300128,-0.20243901598059583,106.04938271604938,55.4375,dense,1,1.0
98,84.0,40.384776310850235,0.6472227683308055,2.4421490598546916,0.8484848484848485,0.65625,1.070063694267516,119.04761904761904,filamentous,undulate,5,94.75,1.5329479113927942,0.07198712423369648,-0.21770143283974228,116.37595532039974,51.857142857142854,dense,1,1.0
99,147.0,76.25483399593904,0.31768187610130916,1.9924701833540552,0.6363636363636364,0.35,0.7205882352941176,61.224489795918366,irregular,serrate,0,92.5374149659864,1.5918630055876517,0.043529045818750174,-0.2604083390987924,243.43871564625854,47.156462585034014,dense,1,1.0
100,156.0,92.94722215136414,0.22691417824149232,3.180767207957367,0.4508670520231214,0.23388305847076463,0.4992,76.92307692307693,filamentous,serrate,4,132.03205128205127,0.5402287483804771,0.05686843975155246,-0.13895311215643918,326.9249641025641,49.42948717948718,sparse,3,0.3413847336921133
101,73.0,41.07716446627535,0.5436655451620543,1.7354330202450359,0.7373737373737373,0.4294117647058823,0.8957055214723927,123.2876712328767,irregular,undulate,1,128.24657534246575,0.6410256299125237,0.06722260537666779,-0.3247235650565711,118.57263656350415,52.93150684931507,sparse,3,1.0
102,185.0,113.84062043356593,0.1793853963174397,5.309130079853621,0.5255681818181818,0.4004329004329004,0.6085526315789473,48.64864864864865,filamentous,serrate,5,113.04864864864865,1.0457048937456308,0.016589442664939297,0.8301781701688387,4542.074741621621,41.67567567567568,medium,0,0.5082042650557395
